handspecific,2
discrete,2
mirror,2
diverse,2
p23_innovative accept_accept,1
outer,2
finger,2
staticpose,2
nondefault,2
stationary,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p09_innovative accept_accept,1
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p14_innovative accept_accept,1
accept,0
inner,2
p04 emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p04_innovative emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
repetitive,2
2d,2
inter,2
onehand,2
abstract,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p05 emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
repetitive,2
2d,2
inter,2
onehand,2
abstract,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p05_innovative emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
2d,2
inter,2
onehand,2
symbolic,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p06 emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
motion,2
direction,2
2d,2
inter,2
onehand,2
symbolic,2
worldindep,2
transfer,2
discrete,2
diverse,2
p06_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
P07 emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
P07_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p08 emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p08_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
onehand,2
abstract,2
worldindep,2
transfer,2
discrete,2
diverse,2
p09 emergency_emergency,1
inner,2
outer,2
finger,2
staticpose,2
nondefault,2
stationary,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p09_innovative emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p10 emergency_emergency,1
inner,2
outer,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
handdep,2
handspecific,2
discrete,2
diverse,2
p11 emergency_emergency,1
inner,2
outer,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
handdep,2
handspecific,2
discrete,2
diverse,2
p11_innovative emergency_emergency,1
inner,2
lower,2
finger,2
dynamicpose,2
nondefault,2
motion,2
2d,2
inter,2
twohands,2
symbolic,2
worldindep,2
handspecific,2
discrete,2
diverse,2
P12 emergency_emergency,1
inner,2
lower,2
finger,2
dynamicpose,2
nondefault,2
motion,2
2d,2
inter,2
twohands,2
symbolic,2
worldindep,2
handspecific,2
discrete,2
diverse,2
P12_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p13 emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p13_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
direction,2
2d,2
inter,2
onehand,2
abstract,2
worldindep,2
transfer,2
discrete,2
diverse,2
p14 emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
mixedpose,2
nondefault,2
motion,2
direction,2
2d,2
inter,2
onehand,2
symbolic,2
handspecific,2
discrete,2
diverse,2
p14_innovative emergency_emergency,1
inner,2
outer,2
finger,2
mixedpose,2
nondefault,2
motion,2
direction,2
2d,2
inter,2
onehand,2
abstract,2
handdep,2
handspecific,2
discrete,2
diverse,2
P15 emergency_emergency,1
inner,2
outer,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
handdep,2
handspecific,2
discrete,2
diverse,2
P15_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
onehand,2
metaphorical,2
handdep,2
transfer,2
discrete,2
diverse,2
p16 emergency_emergency,1
inner,2
finger,2
mixedpose,2
nondefault,2
motion,2
direction,2
repetitive,2
2d,2
inter,2
onehand,2
metaphorical,2
handdep,2
transfer,2
discrete,2
diverse,2
p16_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p17 emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p17_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p18 emergency_emergency,1
inner,2
lower,2
staticpose,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p18_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p19 emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p19_innovative emergency_emergency,1
inner,2
finger,2
staticpose,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p20 emergency_emergency,1
inner,2
finger,2
staticpose,2
nondefault,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p20_innovative emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p21 emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p21_innovative emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
worldindep,2
transfer,2
discrete,2
diverse,2
p22 emergency_emergency,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
inter,2
onehand,2
abstract,2
worldindep,2
transfer,2
discrete,2
diverse,2
p22_innovative emergency_emergency,1
inner,2
finger,2
staticpose,2
nondefault,2
motion,2
repetitive,2
2d,2
inter,2
onehand,2
metaphorical,2
handdep,2
transfer,2
discrete,2
diverse,2
p23 emergency_emergency,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
dynamicpose,2
mixedpose,2
nondefault,2
stationary,2
motion,2
direction,2
repetitive,2
2d,2
inter,2
onehand,2
twohands,2
symbolic,2
metaphorical,2
abstract,2
handdep,2
worldindep,2
transfer,2
handspecific,2
discrete,2
mirror,2
diverse,2
p23_innovative emergency_emergency,1
outer,2
finger,2
staticpose,2
nondefault,2
motion,2
repetitive,2
2d,2
inter,2
twohands,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p10_innovative emergency_emergency,1
emergency,0
inner,2
p04 forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
twohands,2
metaphorical,2
screendep,2
handspecific,2
discrete,2
mirror,2
p04_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
worldindep,2
transfer,2
discrete,2
diverse,2
p05 forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
worldindep,2
transfer,2
discrete,2
diverse,2
p05_innovative forward_forward,1
inner,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
2d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p06 forward_forward,1
inner,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
2d,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p06_innovative forward_forward,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
P07 forward_forward,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
P07_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p08 forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
3d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p08_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
worldindep,2
transfer,2
discrete,2
diverse,2
p09 forward_forward,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
handdep,2
handspecific,2
discrete,2
diverse,2
p09_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
worldindep,2
transfer,2
discrete,2
diverse,2
p10 forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
3d,2
twohands,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p10_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p11 forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p11_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
2d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p13 forward_forward,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
3d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
mirror,2
p13_innovative forward_forward,1
inner,2
lower,2
finger,2
mixedpose,2
nondefault,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p14 forward_forward,1
inner,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
handdep,2
handspecific,2
discrete,2
diverse,2
P15 forward_forward,1
inner,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
handdep,2
handspecific,2
discrete,2
diverse,2
P15_innovative forward_forward,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
rotation,2
2d,2
onehand,2
metaphorical,2
3dworlddep,2
handspecific,2
discrete,2
diverse,2
p17 forward_forward,1
inner,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p18 forward_forward,1
inner,2
finger,2
staticpose,2
nondefault,2
stationary,2
abstract,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p18_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
2d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p19 forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
2d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p19_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
2d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p20 forward_forward,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
2d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p20_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
2d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p21 forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
mirror,2
p21_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
onehand,2
metaphorical,2
worldindep,2
transfer,2
discrete,2
diverse,2
p22 forward_forward,1
inner,2
outer,2
lower,2
finger,2
dynamicpose,2
nondefault,2
motion,2
direction,2
2d,2
twohands,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p22_innovative forward_forward,1
inner,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
2d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
continuous,2
diverse,2
p23 forward_forward,1
inner,2
outer,2
lower,2
finger,2
staticpose,2
dynamicpose,2
mixedpose,2
nondefault,2
stationary,2
motion,2
direction,2
rotation,2
2d,2
3d,2
onehand,2
twohands,2
metaphorical,2
abstract,2
3dworlddep,2
screendep,2
handdep,2
worldindep,2
transfer,2
handspecific,2
discrete,2
continuous,2
mirror,2
diverse,2
p23_innovative forward_forward,1
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
3d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
P12 forward_forward,1
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
rotation,2
3d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
P12_innovative forward_forward,1
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
3d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p16 forward_forward,1
outer,2
lower,2
finger,2
staticpose,2
nondefault,2
motion,2
direction,2
3d,2
onehand,2
metaphorical,2
worldindep,2
handspecific,2
discrete,2
diverse,2
p16_innovative forward_forward,1
outer,2
lower,2
staticpose,2
nondefault,2
motion,2
direction,2
2d,2
twohands,2
metaphorical,2
handdep,2
handspecific,2
discrete,2
diverse,2
p17_innovative forward_forward,1
forward,0
